,y,d,ln_prgdp,金融发展程度1,能源消费结构,对外开放程度,外商投资水平,环境规制,ln_internet,ln_person3,城镇化,词频占比,第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),教育水平支出,科学技术水平,基础设施水平2,year,id,ln_AI_f,ln_GT_f
708,0.218634727,0.652573347,9.740792274,1.137194856,81.04240307,0.025387382,0.005299879,75.55,12.77053356,6.086774826,0.353744298,0.004996299,51.06,27.54,0.191787889,0.014180142,0.672605007,2009,143,0.693147182,0.693147182
709,0.223170584,0.651153386,9.859796524,1.176804364,81.60009629,0.033035235,0.006969615,75.44,12.95536423,6.104793072,0.348026872,0.004892576,52.07,27.39,0.1828131,0.014266908,0.711305496,2010,143,0,0.693147182
710,0.207796943,0.964937925,9.979985237,1.247809303,83.88253335,0.042190524,0.011427987,74.73,13.14608002,6.115891933,0.343908727,0.005164085,52.98,28.13,0.212401178,0.013927427,0.670382759,2011,143,0,0
711,0.212912847,1.021720886,10.04698181,1.374794957,76.81221982,0.035437884,0.011246249,69.9,13.27078342,6.120297432,0.342369229,0.006678082,52.16,29.74,0.210599989,0.013414646,0.735288966,2012,143,1.386294365,1.098612309
712,0.211363309,1.127168417,9.968479156,1.521639211,82.20419317,0.044495334,0.012486414,69.92,13.52782822,6.091310024,0.352690011,0.010981806,50.6,31.38,0.220747894,0.014329697,0.836819934,2013,143,1.609437943,2.197224617
713,0.439475948,0.190567464,9.418086052,1.19732485,67.94555733,0.023945477,0.00497827,83.54,11.62820721,6.670766354,0.261145741,0.005422013,53.66,26.3,0.170003322,0.004565231,0.354000816,2008,144,0,0.693147182
714,0.44296836,0.346735209,9.559235573,1.574960745,56.43457885,0.015654847,0.000852528,87.05,11.77500534,6.672032833,0.26080215,0.005306045,56.92,25.53,0.182352245,0.003812977,0.466923695,2009,144,0,0.693147182
715,0.469590375,0.485181361,9.799348831,1.255669772,57.41659948,0.016519728,0.004547461,83.35,11.94918442,6.672032833,0.260851175,0.004227164,60.78,22.94,0.178157073,0.0033425,0.508388129,2010,144,0,0.693147182
716,0.473399806,0.342675656,10.17888165,1.323616422,51.39650449,0.020230461,0.009614131,83.13,12.34583473,6.674561501,0.260196894,0.0042337,62.37,20.93,0.20772019,0.004632198,0.461931184,2012,144,0,0
717,0.228944256,1.196348429,10.84856033,2.887855267,82.64630141,1.170677611,0.067397077,91.85,13.71913528,6.393590927,0.760103464,0.006861575,55.09,40.06,0.126392524,0.004008242,0.522803318,2006,145,0.693147182,1.386294365
718,0.242878182,1.13361156,11.09842491,2.987499113,82.26259041,1.250709039,0.055456668,91.85,14.36816025,6.354370117,0.754569948,0.011203033,55.29,40.31,0.159173944,0.0410953,0.465075443,2007,145,1.386294365,1.386294365
719,0.416869097,0,9.442324638,1.338099754,87.12371993,0.090841436,0.00449038,122.79,11.63170338,5.513428688,0.420603484,0.003059089,36.26,40.73,0.239874366,0.004867845,0.411196597,2006,146,0,0
720,0.418931604,0,9.615738869,1.331029942,88.03269945,0.102613198,0.003600405,117.7,11.67582607,5.517452717,0.41762498,0.003874768,38.04,41.67,0.230550538,0.009170601,0.396342904,2007,146,0,0
721,0.4196748,0.190567464,9.789814949,1.40512402,89.85415013,0.113085506,0.004881149,112.78,11.88103485,5.533389568,0.411903411,0.007221881,40.39,39.76,0.234999261,0.007638366,0.436721951,2008,146,0,0
722,0.436909641,0.302042276,9.912150383,1.17979091,92.49224998,0.086811794,0.006328028,108.01,12.40735054,5.537334442,0.410775423,0.005948749,40.09,41.37,0.233705113,0.008741856,0.468990233,2009,146,0,0.693147182
723,0.438596283,0.748333991,10.13459969,1.879522871,91.65142477,0.111026194,0.006505452,103.4,14.44678211,5.529428959,0.406635821,0.006239537,42.95,38.56,0.222783126,0.011029233,0.503255101,2010,146,0,0.693147182
724,0.449103514,0.770088017,10.40232182,1.76051766,90.530426,0.114365453,0.006605205,98.94,13.61535072,5.54907608,0.405882359,0.004104183,46.85,35.02,0.241002903,0.006139057,0.479799629,2011,146,0,1.386294365
725,0.387062623,0.683387816,10.54573631,1.779094727,93.05110887,0.143504114,0.007033373,94.63,12.99452972,5.537334442,0.403155118,0.008,47.84,33.48,0.244778439,0.008426376,0.569460778,2012,146,0,1.098612309
726,0.392382269,0.550091565,10.48285007,1.761290622,94.89739568,0.162801419,0.007215531,95.19,13.30468464,5.552959442,0.397465438,0.006988695,50.66,31.28,0.190209944,0.009352313,0.734646758,2013,146,0,1.098612309
727,0.297655783,0.203251526,10.14796162,1.646032343,30.86383414,0.060782317,0.00212712,20.13,11.49883652,4.990432739,0.513714314,0.00762066,70.53,24.98,0.099475646,0.005017499,0.425113515,2006,147,0,0
728,0.343352959,0.341763914,10.52615833,1.54052886,37.3449777,0.063423153,0.026814757,20.13,11.42625618,5.003946304,0.503687739,0.010300783,73.32,22.16,0.122902551,0.009642808,0.440356696,2008,147,0.693147182,0
729,0.341066211,0.248951837,10.6572361,1.814974304,31.33536739,0.03280051,0.026915823,20.13,11.9124794,5.010635376,0.502783239,0.006779661,73.79,22.11,0.155214807,0.010103015,0.631116,2010,147,0.693147182,0
730,0.33792968,0.424841404,10.87865067,1.714474424,35.66429882,0.026594964,0.015181117,20.1,12.05720139,5.010635376,0.501342893,0.007890584,75.54,20.7,0.1973189,0.011842888,0.574046371,2011,147,0.693147182,0
731,0.3223194,0.285701275,11.16543674,1.682683621,86.90876724,0.02125168,0.007857225,20,12.50617695,5.017279625,0.500446856,0.004971219,73.19,23.47,0.184976737,0.016908268,0.669172111,2014,147,0.693147182,0.693147182
732,0.269040159,0.190567464,10.57938671,1.27831936,93.08019138,0.024428342,0.003212855,93.69,11.15130997,5.743003368,0.668870032,0.003559464,73.05,16.99,0.115178353,0.002230352,0.395183389,2006,148,0,0
733,0.259847098,0.39785701,10.67199707,1.282892739,94.21336079,0.036654345,0.003544929,93.69,11.82040977,5.752572536,0.662819684,0.003196931,71.51,17.75,0.153319089,0.008640367,0.480059873,2007,148,0,0
734,0.233758819,0.413501233,10.83820724,1.754377012,92.03003981,0.037863556,0.030455951,93.69,12.23889828,5.765191078,0.653795838,0.005197505,61,28.1,0.134386633,0.009415102,0.744653667,2009,148,0,1.098612309
735,0.252441817,0.230425328,11.28456879,1.296604347,92.26499922,0.046161795,0.115406218,93.68,12.08234978,5.774551392,0.647865832,0.008048848,68.06,23.52,0.106117459,0.009729041,0.709308217,2011,148,0,0
736,0.246472384,0,11.37542057,1.373200489,92.42946229,0.056342434,0.08163642,93.76,12.25486279,5.758901596,0.659937859,0.006534091,67.76,23.53,0.158788518,0.010165943,0.777313147,2012,148,0,0
737,0.241327496,0.352422416,11.55916977,1.399060824,93.2123748,0.059894808,0.068912642,92.15,12.30138302,5.758901596,0.658914745,0.006375518,67.45,24.07,0.097869547,0.010932152,0.842076962,2013,148,0,0
738,0.222358763,0.571702361,11.41437531,1.615442605,92.41780442,0.043189566,0.035282314,92.47,12.42921638,5.762051582,0.657894731,0.007925663,56.7,34.51,0.079538596,0.009747399,0.887609574,2014,148,0,0.693147182
739,0.199797173,0,9.50405407,1.378938142,80.26915563,0.052476857,0.006856302,87.57,12.07102585,6.467698574,0.44707042,0.005585552,61.67,27.45,0.129074172,0.001810254,0.403764822,2006,149,0,0
740,0.215526778,0.302042276,9.739556313,1.282854979,72.21417978,0.040570991,0.008417372,87.61,12.30918407,6.486160755,0.439326495,0.004605846,62.68,27.5,0.183610236,0.01352987,0.444887204,2007,149,0,0
741,0.242489175,0.302042276,9.998706818,1.175900027,82.44495245,0.045558443,0.008135459,87.71,12.49789143,6.499786854,0.433255702,0.007794362,65.22,25.29,0.183668459,0.012935825,0.394439435,2008,149,0.693147182,0.693147182
742,0.256611567,0.492295116,10.19354153,1.397758337,88.48196979,0.021963548,0.008464203,88.4,12.80060863,6.52649498,0.420689791,0.005021521,66.33,24.92,0.166136798,0.011023607,0.543877534,2010,149,0.693147182,0.693147182
743,0.259173335,0.594131827,10.31649113,1.361221106,88.15487667,0.018666555,0.013385584,89.47,12.92014217,6.542471886,0.41355437,0.004131489,65.59,25.28,0.193897001,0.012725713,0.549075828,2011,149,1.098612309,0
744,0.244693537,0.807755947,10.32153988,1.599384823,91.96381836,0.017176846,0.015765674,91.86,12.99452972,6.536691666,0.416055709,0.00499301,60.89,29.36,0.217528593,0.011845423,0.67187718,2012,149,1.098612309,0
745,0.231844959,0.63726598,10.27291107,1.751477957,93.58046506,0.01893918,0.018027314,95.6,13.06048775,6.522092819,0.422325581,0.006242197,58.23,31.33,0.200857349,0.011749268,0.791177772,2013,149,1.098612309,0.693147182
746,0.414765591,0,8.655562401,2.125679179,97.29294023,0.001349187,0.003173669,28.9,9.615805626,5.308267593,0.372538596,0.00570122,39.39,37.17,0.242297193,0.003218705,0.524552363,2006,150,0,0
747,0.396615801,0,8.984944344,2.18837005,96.87519661,0.002553835,0.001983614,29.51,10.20728874,5.318120003,0.368049771,0.006051619,43.44,34.28,0.261625393,0.006569675,0.745440753,2008,150,0,0
748,0.360477059,0,9.093693733,2.25885903,94.19545381,0.003156159,0.001745663,30.36,10.78311443,5.327876091,0.365582973,0.006226819,45.36,32.46,0.208538861,0.004626754,0.994703467,2009,150,0,0
749,0.327272012,0,9.259510994,2.507899311,92.9074948,0.003173444,0.001459653,32.17,11.20639992,5.337538242,0.362350106,0.005379236,46.92,31.27,0.197250175,0.004652923,1.147120606,2010,150,0,0
750,0.428454687,0,9.584934235,1.024780202,94.58737742,0.04782584,0.019168769,79.67,10.72832108,6.165417671,0.538550317,0.006745715,59.64,30.47,0.139258178,0.003578112,0.545327921,2006,151,0,0
751,0.417960789,0.190567464,9.755045891,0.960128812,94.58737742,0.059107975,0.023229663,79.68,11.0938282,6.180016518,0.530733824,0.00697731,61.11,29.81,0.15620661,0.006441627,0.661863056,2007,151,0,0
752,0.483966162,0.65986526,10.029459,1.173343042,94.58737742,0.041411964,0.022590849,79.9,11.9151783,6.192362309,0.524260402,0.0074405,61.64,29.62,0.122096121,0.004862476,1.203907981,2009,151,0.693147182,0.693147182
753,0.429997274,0.669865727,10.24373817,1.18776802,94.58737742,0.058983199,0.020004491,80.59,11.82119656,6.198478699,0.521027148,0.007672096,63.31,28.56,0.107444603,0.009788034,1.283179154,2010,151,0.693147182,0.693147182
754,0.425546836,0.502591074,10.47305393,1.096642001,94.58737742,0.072978793,0.017654508,83.48,11.9019289,6.210599899,0.514976382,0.007903691,65.86,26.7,0.149605894,0.011144808,0.877137988,2011,151,0,1.098612309
755,0.433845121,0.317312181,10.5760746,1.165722519,94.58737742,0.0956757,0.019327766,96.37,12.20607281,6.218600273,0.509355485,0.008135286,60.8,31.96,0.155446913,0.011664752,1.041411907,2012,151,0,0.693147182
756,0.38919578,0.182254493,10.62500381,1.253211895,94.58737742,0.107046415,0.019771274,95.45,12.38839436,6.224558353,0.506198347,0.008366881,59.34,33.61,0.159913022,0.016298721,1.039805624,2013,151,0,0.693147182
757,0.357320611,0,9.619199753,1.431351149,89.43849446,0.321622236,0.017790131,89.25,11.53382587,6.613384247,0.592891812,0.003228584,55.26,31.32,0.354814524,0.004817049,0.389879598,2006,152,0,0
758,0.357334087,0,9.804385185,1.354736206,63.51657227,0.319331388,0.017885684,89.23,11.67799091,6.624065399,0.586604774,0.00610454,54.95,32.32,0.365795338,0.017383554,0.470829908,2007,152,0,0
759,0.379091379,0.190567464,9.97650528,1.34507897,86.72133473,0.264265829,0.015497629,89.3,12.00309277,6.645091057,0.574785233,0.009834169,56.54,31.15,0.350681627,0.013636945,0.491147737,2008,152,0,0
760,0.3694844,0.73295027,10.53805161,1.512831473,86.48951975,0.285662019,0.015531378,88.01,12.9592371,6.672032833,0.557427287,0.006612785,58.37,32.22,0.307298294,0.015194647,0.665633844,2011,152,0.693147182,0.693147182
761,0.248931691,0.190567464,9.403601646,1.136838361,86.30963451,0.055464451,0.00809348,95.12,11.19409657,6.79234457,0.370945245,0.003430222,64.47,20.77,0.220944535,0.00448421,0.40263276,2006,153,0,0
762,0.254300549,0.302042276,9.614204407,1.026981751,86.95826922,0.037210608,0.008694567,94.94,11.49779129,6.809039116,0.364859611,0.002926116,65.14,21.17,0.248983557,0.012896982,0.479643472,2007,153,0,0
763,0.275434121,0.364579737,9.841772079,0.910353247,86.35947512,0.054294536,0.001238385,95.15,11.75801086,6.834108829,0.355844945,0.006689509,66.51,19.66,0.251225889,0.012099198,0.509048658,2008,153,0,0.693147182
764,0.262339712,0.297127724,9.844532967,1.38442826,88.23550574,0.040968537,0.007749549,94.9,12.03350353,6.854354382,0.348819941,0.005768631,65.58,20.25,0.233748668,0.012072541,0.656803126,2009,153,0,0.693147182
765,0.276234127,0.418259263,9.989068985,1.058188141,76.92318676,0.042574137,0.007858135,95.19,12.15369415,6.867974281,0.344045103,0.004310345,66.46,19.66,0.234773778,0.012095517,0.686381172,2010,153,0,1.098612309
766,0.279442959,0.420531958,10.22752571,1.152864705,78.95067986,0.039456889,0.02041089,95.24,12.54254532,6.895682812,0.334678382,0.003151066,65.12,20.96,0.234689956,0.012202901,0.746653805,2012,153,0.693147182,1.098612309
767,0.389617026,0,9.462654114,1.764072211,84.35037976,0.007535834,0.000446651,85.03,10.31314373,4.962844849,0.516447723,0.005181346,49.97,37.86,0.159659604,0.001967253,0.448379497,2006,154,0,0
768,0.407361993,0,9.624897003,1.792634628,94.25479679,0.015611999,0.000720121,85.04,10.61717224,4.969813347,0.513909042,0.005898462,51.78,37.97,0.205474676,0.004607056,0.512544068,2007,154,0,0
769,0.42295257,0,9.943957329,1.463458525,76.94307888,0.013570236,0.000731019,85.06,10.87804699,4.976733685,0.509864748,0.004864311,58.78,31.95,0.178395444,0.004103102,0.488956852,2008,154,0,0
770,0.440274434,0.190567464,10.14776611,1.642863258,85.47000281,0.012917797,0.001190028,85.09,10.9261179,5.003946304,0.495849937,0.004864311,63.33,28.2,0.138767474,0.002912401,0.579624203,2009,154,0,0
771,0.44341385,0.190567464,10.40092373,1.381902192,84.12956745,0.013520206,0.003082855,85.16,11.31907368,5.003946304,0.495369375,0.007232267,66.17,26.48,0.150487318,0.002288169,0.636688763,2010,154,0,0
772,0.415218034,0.198480025,10.41057587,1.537500933,87.1424451,0.019431394,0.002803169,85.28,11.44876003,5.003946304,0.496224374,0.006470588,63.32,28.06,0.142787642,0.003160561,0.391566551,2011,154,0,0
773,0.405596614,0,10.38306999,1.722165441,86.41513861,0.021131202,0.005968097,85.53,11.51292515,4.99721241,0.497835487,0.005499902,58.22,31.55,0.18209304,0.00386967,0.402479224,2012,154,0,0
774,0.39699664,0.381134927,10.13153934,2.599668159,91.03194199,0.005760515,0.003325717,88.7,11.60823536,4.955827236,0.521541953,0.006640106,40.69,44.73,0.130983467,0.003479533,0.492923985,2014,154,0,0.693147182
775,0.259010396,0.190567464,9.089302063,1.646084935,80.81868742,0.023910504,0.00679823,73.03,11.98062038,4.890348911,0.34281674,0.0038035,29.47,45.38,0.211036213,0.001598823,0.261469822,2006,155,0,0
776,0.267550233,0.190567464,9.240093231,1.529861923,71.09011163,0.036756457,0.007102948,73.03,12.21285439,4.897840023,0.341669589,0.007397818,33.45,44.59,0.226478128,0.005920371,0.288280934,2007,155,0.693147182,0
777,0.293490219,0.630922258,9.699472427,1.609808158,71.3477749,0.068637095,0.006371561,73.03,12.80619907,4.897840023,0.341483176,0.005199025,40.63,37.55,0.294972114,0.012939811,0.564456931,2010,155,0,0
778,0.331320046,0.75968504,9.894194603,1.518743506,70.39077566,0.06235025,0.005021932,73.07,12.96082973,4.897840023,0.341910481,0.006424727,41.79,35.92,0.28520153,0.015670791,0.504109423,2011,155,0.693147182,0
779,0.373509607,0.825885653,10.00509644,1.631452215,66.8258248,0.044042915,0.018695803,71.45,13.01700306,4.88280201,0.346986234,0.003038936,37.35,38.44,0.203621929,0.003940835,0.535290552,2012,155,1.386294365,1.098612309
780,0.320508016,0.889142096,10.0028801,1.789242505,62.81042126,0.041505531,0.020914164,71,12.99452972,4.875197411,0.348294437,0.00424854,36.68,40.54,0.175712942,0.00897103,0.651305919,2013,155,1.386294365,1.386294365
781,0.297455372,0.947963297,10.20765781,2.522000402,71.88293206,0.281519265,0.038812823,21.97,12.8913641,5.945420742,0.532655597,0.01055406,38.74,48.53,0.17209157,0.005771352,0.523329357,2009,156,1.791759491,1.098612309
782,0.300061663,1.09161067,10.48265362,2.526213908,58.316551,0.262489593,0.036332534,29.8,13.16997337,5.916202068,0.527950287,0.008687441,39.2,47.72,0.151453636,0.006399057,0.559263562,2011,156,2.079441547,2.079441547
783,0.216899458,0.955010772,10.56854343,1.816047783,77.34708916,0.908843822,0.090944371,95.81,13.88073826,6.508769035,0.737943351,0.00362173,52.3,41.96,0.169664362,0.001657604,0.463325225,2006,157,1.791759491,1.098612309
784,0.267818663,1.148543715,10.87193394,1.912388857,74.40584701,0.816577548,0.041376933,95.84,14.21721554,6.542471886,0.726141095,0.009552042,50.84,44.12,0.181534069,0.027111259,0.455123507,2008,157,2.484906673,2.079441547
785,0.296582687,1.252719045,10.9552002,1.819135513,71.46610941,0.619034303,0.026232236,94.68,14.29444122,6.543911934,0.724846661,0.004670169,49.86,45.4,0.165872418,0.023578137,0.506583472,2009,157,2.833213329,2.302585125
786,0.218832558,0,9.700758934,1.339197647,95.69181457,0.338375391,0.057141215,75.35,11.48338318,5.34710741,0.451601684,0.005706874,54.34,31.52,0.243043471,0.004942776,0.813879792,2007,158,0,0
787,0.248901792,0,9.913685799,1.230884232,94.4289038,0.276058331,0.047890916,75.5,13.50606918,5.356586456,0.448496789,0.008020344,57.51,29.16,0.233047722,0.006130935,0.942210098,2008,158,0,0
788,0.289779297,0.190567464,10.25153542,1.393126126,90.05850035,0.234642311,0.019917501,76.56,13.7933712,5.379897118,0.440177023,0.004880555,56.64,32.33,0.203935727,0.009995558,0.916132206,2010,158,0,0
789,0.264022373,0.502397239,10.21537399,1.860978207,91.67556525,0.279408389,0.018657318,82.28,12.79385948,5.361292362,0.448607355,0.007262823,40.64,44.46,0.234563415,0.011400487,0.427257449,2012,158,0,0.693147182
790,0.719361921,0,8.829079628,1.285484443,88.64639588,0.033110191,0.000602567,98.17,10.27539635,4.532599449,0.305761814,0.003863598,57.77,25.69,0.213105329,0.002406485,0.565360464,2006,159,0,0
791,0.691073815,0,9.197457314,1.176654563,82.40709863,0.026816288,9.78187E-05,98.17,10.52814198,4.553876877,0.298183799,0.006246654,60.55,23.89,0.230995922,0.006300008,0.897444699,2008,159,0,0
792,0.620689672,0,9.39040947,1.617006225,84.27717471,0.013631663,9.04106E-05,98.17,10.91508865,4.564348221,0.295075685,0.007349171,59.96,25.64,0.204567559,0.006230638,1.169775042,2009,159,0,0
793,0.524569155,0.190567464,9.691036224,1.381811725,85.56136776,0.010621548,8.51844E-05,98.17,11.40756512,4.564348221,0.297090828,0.008315185,60.08,25.65,0.168430592,0.005013308,1.364665927,2010,159,0,0
794,0.494726287,0.190567464,9.928472519,1.293972357,93.65268491,0.001957918,0.000426469,98.19,11.46318913,4.574710846,0.293893129,0.006606111,63.38,23.8,0.189131488,0.006347057,1.381644041,2011,159,0.693147182,0
795,0.453721349,0.210469633,10.08088017,1.416305384,94.88206737,0.003457137,0.000476988,98.1,11.60823536,4.574710846,0.293556988,0.008635883,62.24,23.97,0.185173896,0.008986853,1.681098141,2012,159,0.693147182,0
796,0.35989871,0,10.04024506,1.549071497,95.49251017,0.004956355,0.000818439,98.39,11.77528954,4.574710846,0.291556239,0.00717761,59.47,27.81,0.198489386,0.008564764,1.574565135,2013,159,0.693147182,0
797,0.263606819,0.399963915,9.613803864,1.443660251,97.1405167,0.011922461,0.002898066,70.95,11.93949986,5.361292362,0.477102339,0.006784475,51.84,29.78,0.264280318,0.006154101,0.646632691,2009,160,0.693147182,0
798,0.297263437,0,9.663960457,2.028749355,95.23672594,0.131643762,0.008200212,94.92,12.0220356,5.631211758,0.393221974,0.014113043,49.3,37.49,0.227968634,0.003715872,0.705745999,2006,161,0,0
799,0.309229539,0,9.980356216,1.872035319,95.02814919,0.168567252,0.006445522,94.92,12.15214443,5.634789467,0.391539514,0.013619267,53.05,35.93,0.245209051,0.024260571,0.662481714,2007,161,0,0
800,0.32774677,0,10.0588665,1.807128868,93.73183481,0.158802786,0.006960067,94.92,11.96217155,5.638354778,0.389793038,0.01312549,54.8,34.56,0.22883947,0.025529979,0.622659943,2008,161,0,0
801,0.344956599,0.302042276,10.13169861,1.797580401,92.52045762,0.129047081,0.006955834,94.92,12.06415176,5.645446777,0.38821739,0.012631714,52.79,37.69,0.190791922,0.022852471,0.66299194,2009,161,0,0
802,0.347314619,0.809252322,10.50528717,2.274561616,90.29318766,0.188716846,0.003189294,94.92,12.54682159,5.655992031,0.384006321,0.011644161,55.57,36.15,0.215907922,0.025838257,0.548733288,2011,161,1.098612309,0.693147182
803,0.347747089,1.010861397,10.5577898,2.420782086,87.72520782,0.195961842,0.00328985,94.88,12.79385948,5.655992031,0.383702546,0.011150384,53.11,38.69,0.223972647,0.026354043,0.582288433,2012,161,1.386294365,1.791759491
804,0.273614779,0.809133172,10.57712078,1.429453061,83.94776096,0.182027717,0.038277631,95.82,13.79418755,6.4264884,0.622750998,0.005758583,57.95,38.25,0.254708037,0.019796815,0.318119435,2009,162,1.386294365,0
805,0.292354594,0.227838054,9.837241173,1.648758377,96.83629943,0.616939504,0.02136235,93.81,11.2579298,6.276643276,0.538243651,0.002721617,49.73,35.67,0.177598756,0.003360738,0.46471722,2006,163,0,0
806,0.339054027,0.355959028,10.25061703,1.481207998,96.25925977,0.832504611,0.04605842,94.13,12.0825367,6.274762154,0.534195542,0.009336768,54.29,35.01,0.224226872,0.007813935,0.670552595,2008,163,0,0.693147182
807,0.345518597,0.236954942,10.35618591,1.389478986,95.57919293,0.677083986,0.028737822,94.53,12.25008965,6.280395985,0.53191489,0.005774934,54.57,35.33,0.210233941,0.008610643,0.730757639,2009,163,0,1.098612309
808,0.236229638,0,9.821192741,1.253097802,98.09760671,0.031618577,0.026738558,34.06,11.63105488,5.365975857,0.422184706,0.003526858,63.67,27.39,0.166961199,0.001404215,0.555750254,2006,164,0,0
809,0.297127836,0.50895828,10.36050129,1.210820298,80.08886948,0.012708504,0.025618222,34.05,12.26857758,5.389071941,0.413835168,0.0066313,66.05,25.76,0.172671034,0.014017519,0.78734803,2009,164,0.693147182,0
810,0.315943158,0.560732126,10.57581997,1.104407092,57.8998895,0.012643812,0.030850064,34.07,12.21281528,5.389071941,0.412505418,0.005382775,68.52,23.47,0.190137452,0.017070966,0.774791898,2010,164,0.693147182,0.693147182
811,0.312269505,0.601586878,10.73746109,1.037300554,58.25437269,0.012398194,0.039581479,34.01,12.36307621,5.370637894,0.421099305,0.005095851,68.81,23.31,0.209720511,0.016220805,0.726933369,2011,164,0.693147182,0.693147182
812,0.328664834,0.778201818,10.8279047,1.146452863,59.25464164,0.012913489,0.041813046,34.16,12.38839436,5.370637894,0.420168072,0.00407332,67.99,23.98,0.213339974,0.016301772,0.821012553,2012,164,0.693147182,1.098612309
813,0.281469059,0,9.751559258,1.518889701,90.72911766,0.106310539,0.008963493,73.2,12.04447651,4.762174129,0.405747473,0.002980132,40.55,35.78,0.256522292,0.006311657,0.531971986,2006,165,0,0
814,0.282634392,0,9.940253258,1.415823954,90.6378149,0.121401938,0.007455067,73.87,11.72098827,4.762174129,0.404452682,0.004329004,43.3,34.93,0.254972495,0.016268648,0.665473249,2007,165,0,0
815,0.305674125,0.190567464,10.1427803,1.389907249,91.31047164,0.082794833,0.006873015,74.73,11.99030209,4.762174129,0.403479546,0.007200268,47.82,31.39,0.254953035,0.015756913,0.768410318,2008,165,0,0
816,0.330265137,0.190567464,10.32121086,1.235579655,91.72347713,0.075212803,0.006367962,75.85,12.12168503,4.762174129,0.402125001,0.00443459,45.66,36.06,0.244828109,0.016909614,0.847566818,2009,165,0,0.693147182
817,0.341785299,0.272170871,10.54315472,1.497801256,92.14161473,0.088848898,0.00599472,77.3,12.34976578,4.770684719,0.399662673,0.005621693,49.25,33.5,0.213297667,0.013083255,0.869458887,2010,165,0,0.693147182
818,0.350122086,0.362690836,10.78675938,1.439865534,92.75651153,0.094571436,0.004904004,79.21,12.67173862,4.770684719,0.39868325,0.007826888,50.41,33.47,0.236392281,0.013412856,0.761695233,2011,165,0,0.693147182
819,0.33994828,0.526475549,10.88597775,1.533420863,92.289117,0.112318693,0.004854732,81.72,12.99452972,4.779123306,0.397520065,0.010524438,50.95,33.3,0.249768475,0.016520964,0.816003032,2012,165,0,0
820,0.416944108,0.730584979,11.59269714,1.398850074,80.49910168,0.042719763,2.45066E-05,93.01,13.91535568,4.84418726,0.378472209,0.013831714,51.89,36.49,0.208005561,0.007328913,1.132692339,2020,165,1.609437943,0
821,1.02271176,0.47694397,10.74927044,3.660661059,83.06223665,0.022026338,0.058161464,100,11.32936287,5.693732262,0.929661453,0.006420233,21.32,65.25,0.156471943,0.032877424,1.32223656,2010,166,0,0
822,1.041251081,0.247172639,10.72373009,3.03112933,79.03387506,0.02007331,0.051205165,100,11.51292515,5.713732719,0.912220299,0.01189577,22.14,65.31,0.13809416,0.029765647,1.252960918,2011,166,0,0
823,1.010956354,0.192995504,10.74432182,2.948384485,77.82744961,0.029359822,0.044970692,100,11.6952467,5.697093487,0.924956381,0.007118122,20.6,65.28,0.147175321,0.030500415,1.300268762,2012,166,0,0
824,1.06851282,0.323488206,11.0727911,4.135393083,86.24077535,0.025233153,0.040128496,100,11.84939766,5.707110405,0.918544173,0.006946374,19.76,66.9,0.156841102,0.032391736,1.401086458,2013,166,0,0
825,1.274120059,0.63149488,10.90749645,4.305653268,79.066799,0.006239313,0.035139822,100,11.98292923,5.720311642,0.904436886,0.00768188,21.27,65.01,0.148340813,0.030813068,1.56506258,2014,166,0,0
826,0.484124022,0.588585138,10.97654247,4.774007033,78.62403266,0.035016963,0.021409669,100,12.10071182,5.710426807,0.917272389,0.00802429,20.54,65.72,0.159974712,0.031410745,1.619858373,2015,166,0,0
827,0.341554177,0.466125995,9.607235909,1.988924198,73.10964451,0.58519649,0.01509208,98.13,12.53337479,7.783224106,0.799434721,0.004495224,52.6,41.37,0.221775566,0.003756249,0.239722326,2006,168,0,0
828,0.37946198,0.491930604,9.872202873,1.838969269,76.64460658,0.44872817,0.013820612,98.1,12.98052311,7.805474758,0.781728089,0.007803535,54.33,40.24,0.241681431,0.013186866,0.26812364,2008,168,1.098612309,0
829,0.384892343,0.719018579,9.92255497,2.695116283,76.77722605,0.397545553,0.013461282,98.2,13.25163555,7.81359148,0.775360763,0.005824839,55,39.51,0.246770776,0.013291327,0.300732081,2009,168,1.098612309,0.693147182
830,0.396726725,0.861322641,10.06900215,2.096441918,96.19007556,0.41239002,0.014308082,98.02,13.41203022,7.8395257,0.755566597,0.005820722,56.1,38.56,0.249003593,0.011905945,0.299158882,2010,168,0.693147182,0.693147182
831,0.361726404,0.857300043,10.0688324,2.12989053,78.37898632,0.444929461,0.017498495,98.37,13.57661438,7.849713802,0.748016596,0.005455963,50.93,43.29,0.26238335,0.01639047,0.343911132,2011,168,0,1.098612309
832,0.481989797,0,9.086023331,0.951423079,75.58206556,0.498425078,0.046763981,99.24,10.90093422,6.418365002,0.547597706,0.002882537,42.56,34.87,0.243116845,0.001980352,0.54291575,2006,169,0,0
833,0.67463006,0,8.476370811,2.097680448,89.37084571,-0.000793388,0.00566089,6.11,10.06151676,4.836281776,0.486116827,0.008679855,35.99,39.21,0.321574597,0.003738953,0.665927645,2006,170,0,0
834,0.541058824,0,8.64892292,2.144066923,86.80679831,0.004938753,0.003936444,6.26,10.2965765,4.836281776,0.485137522,0.009209988,36.53,38.36,0.303449777,0.005220528,0.980868643,2007,170,0,0
