,y,d,ln_prgdp,金融发展程度1,能源消费结构,对外开放程度,外商投资水平,环境规制,ln_internet,ln_person3,城镇化,词频占比,第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),教育水平支出,科学技术水平,基础设施水平2,year,id,ln_AI_f,ln_GT_f
663,0.360253844,0.653912723,9.92959404,2.311196313,96.61672719,0.151348061,0.01020126,99,13.14216614,5.808142662,0.419977307,0.012251149,37.31,42.97,0.205957947,0.005572196,0.460029922,2014,134,0,1.098612309
664,0.363302813,0.666460454,10.00581837,2.398147968,96.19586335,0.158859636,0.004627603,95,13.28787804,5.840641499,0.408245832,0.008354994,36.66,43.7,0.181714827,0.010822486,0.591868058,2015,134,1.098612309,1.098612309
665,0.364106123,0.662213504,10.08714199,2.52721806,94.73352227,0.146609475,0.003627461,97,13.44444656,5.849324703,0.402903825,0.011106175,35.3,44.9,0.190693468,0.009224348,0.622017072,2016,134,1.609437943,0
666,0.337947669,0.757950246,10.11143589,2.775965008,94.73352227,0.123429698,0.00358801,99,13.68767738,5.860786438,0.403636366,0.00704,33.715,47.55,0.199285076,0.015668517,0.679715678,2017,134,1.791759491,0.693147182
667,0.324929247,1.444225073,10.20714092,3.030995451,37.46965307,0.101616681,0.002006784,99,13.86430073,5.880533218,0.406593412,0.009204561,31.25,50.31,0.188078754,0.015702688,0.755901938,2019,134,1.791759491,1.609437943
668,0.316342411,1.496700644,10.34209728,3.32846995,35.8481317,0.081946523,0.001073468,98.56,13.94653893,5.891644001,0.408088237,0.006475111,30.38,49.34,0.181430229,0.011157893,0.810889073,2020,134,1.609437943,1.386294365
669,0.269279387,1.621832728,10.421031,2.544621369,64.72417626,0.11344707,0.008935669,99.56,13.57978821,5.602118969,0.353498548,0.008172043,50.97,33.35,0.153758041,0.026010368,0.654393752,2014,135,3.68887949,1.791759491
670,0.278094284,1.64598465,10.48441696,2.596997421,67.55683367,0.09623198,0.008505968,99.66,13.81551075,5.594711304,0.355650067,0.007195332,50.52,34.19,0.176135463,0.015334435,0.655216705,2015,135,3.951243639,2.197224617
671,0.297646456,2.118674755,10.55064297,2.649186223,65.37421627,0.064196683,0.006619,87.4,14.05452728,5.594711304,0.35596329,0.007570544,47.86,36.83,0.166058682,0.015028898,0.671961479,2016,135,4.290459633,2.639057398
672,0.319155246,2.152490616,10.66930389,2.638079598,65.37421627,0.055267945,0.003361663,92.61,14.2142868,5.590987206,0.361266285,0.009896635,44.1,41.705,0.167217118,0.016798137,0.651078739,2017,135,4.499809742,2.944438934
673,0.389149247,2.428788662,10.97993946,2.42786278,93.41250513,0.073198284,0.004335958,92.7,14.4252758,5.590987206,0.365348399,0.008386703,40.31,49.1,0.145638044,0.031664452,0.552391947,2019,135,4.727387905,3.135494232
674,0.418506964,2.046727896,11.03385735,2.622912724,92.4386334,0.071850498,0.001587365,94.58,14.51860809,5.587248802,0.366729677,0.00486152,39,48.67,0.16684454,0.018136337,0.562630498,2020,135,4.382026672,2.77258873
675,0.454533793,0.655483067,10.76544857,1.649862821,92.00606031,0.232562573,0.021987815,99.32,13.08154106,4.204692841,0.553435087,0.006941231,35.81,47.11,0.136911173,0.006059438,0.847173724,2015,136,0.693147182,0.693147182
676,0.476881223,0.698550582,10.81210899,1.642694516,92.27325839,0.212918316,0.026262494,99.38,13.03898144,4.219507694,0.559845567,0.00817818,35.63,47.61,0.13449264,0.002419586,0.889864552,2016,136,1.098612309,0.693147182
677,0.610518754,0.905946493,10.80393314,1.579515081,92.27325839,0.247628595,0.028795556,53.02,13.27078342,4.219507694,0.568627477,0.00984252,34.945,50.375,0.113140067,0.003658901,0.991818571,2017,136,1.386294365,0.693147182
678,0.612239332,0.79217571,10.78313541,1.65657044,79.88039068,0.288629066,0.03077748,61.59,13.41503334,4.219507694,0.575396836,0.006603224,34.26,53.14,0.101802214,0.004280303,1.098891535,2018,136,1.791759491,0.693147182
679,0.461599822,0.867009044,10.39851952,2.814614909,79.65469551,0.413618192,0.000530975,61,13.4588356,4.219507694,0.579999983,0.010766046,21.39,56.9,0.1227136,0.005159528,1.864954424,2019,136,1.609437943,1.098612309
680,0.43728693,0.634772956,10.41714954,3.153253846,81.01157776,0.313739904,0.049177733,64.93,13.11231327,4.219507694,0.587044537,0.004024571,21.39,54.81,0.107332982,0.002593804,1.977928606,2020,136,1.386294365,0.693147182
681,0.248695391,1.854180098,11.23689556,3.929656721,82.48338229,0.176459457,0.042136068,97.1,14.0623703,6.555356979,0.589953482,0.006352683,54.5,41.22,0.157334167,0.015097052,1.000014475,2015,137,3.583518982,2.833213329
682,0.272908198,2.354674101,11.33789349,4.199523385,83.0775596,0.14557944,0.045256022,93.18,14.43069649,6.568078041,0.584761918,0.006432749,51.715,44.395,0.152804613,0.033275697,1.055167407,2017,137,4.394449234,3.218875885
683,0.29182357,2.180462599,11.47027874,4.277043522,53.87838047,0.149307873,0.043771526,91.35,14.68261147,6.575075626,0.577067673,0.01,50.45,45.94,0.147529743,0.036392346,1.065591439,2018,137,4.454347134,3.433987141
684,0.280896111,2.417399168,11.51706696,4.617583989,68.83243561,0.189854575,0.046494115,94,14.79007053,6.582025051,0.572761178,0.007581501,47.42,48.78,0.151574871,0.040734602,1.10093565,2019,137,4.499809742,3.713572025
685,0.280229849,2.299997568,11.43709183,5.106160808,68.34093539,0.200394622,0.048666493,93.51,14.87330055,6.588926315,0.570631981,0.009037901,46.59,49.32,0.16119211,0.044408896,1.166207257,2020,137,4.143134594,3.583518982
686,0.375092542,0.983732283,10.34826946,2.619013304,14.26610623,0.005010086,0.002803937,52.5,14.11561489,6.388561249,0.280219793,0.008746356,41.08,39.89,0.17045061,0.003951378,0.932673999,2018,138,1.791759491,0.693147182
687,0.336019472,0.881193995,10.49329948,2.501869595,13.7370474,0.027907063,0.002481024,48.3,14.29174519,6.388561249,0.281767964,0.007914715,40.38,42.22,0.167073401,0.003102878,0.879977347,2019,138,1.791759491,0.693147182
688,0.270808298,2.089519262,11.06721592,4.488710008,80.81640796,0.601673593,0.037155097,91.57,14.20584679,6.866933346,0.955061495,0.006279734,45.37,51.85,0.141087703,0.030452919,0.644372234,2010,139,4.290459633,4.043051243
689,0.277015661,1.737030149,11.24194336,4.081021622,79.91612118,0.602671499,0.037476578,91.45,14.72118473,6.8731637,0.949088633,0.009491268,44.92,52.4,0.143048182,0.036145448,0.611380599,2011,139,4.700480461,4.382026672
690,0.306085041,1.915003896,11.39103985,3.949138868,79.80904211,0.484157163,0.036204025,92,14.53334999,6.876264572,0.945967138,0.010844749,44.03,53.4,0.16239119,0.045477277,0.632985044,2012,139,4.912654877,4.64439106
691,0.262496284,2.724191189,11.73286343,3.974148067,79.20435944,0.431010243,0.031172626,91.2,14.58097839,6.883462429,0.939200759,0.009668508,43.07,54.38,0.147946577,0.047152661,0.635786305,2013,139,5.043425083,4.890348911
692,0.261621385,2.994717121,11.58566475,4.057478106,79.54073333,0.398487369,0.022916546,91.9,14.63529015,6.892641544,0.931092978,0.01149889,41.08,56.49,0.148586628,0.048539917,0.615681195,2014,139,5.153291702,5.241746902
693,0.296278427,2.798602104,11.67988777,4.537706375,79.10434514,0.341126154,0.021365756,90.5,14.69927788,6.898714542,0.924395442,0.010703632,40.29,57.32,0.17040466,0.049762331,0.558183724,2015,139,5.575949192,5.616771221
694,0.313412035,3.435137033,11.75401878,4.694840151,78.91875117,0.315641596,0.022004166,85.8,15.13459587,6.905753136,0.911010563,0.012890431,39.2,58.39,0.17281742,0.045261705,0.52685459,2016,139,6.135564804,5.961005211
695,0.348497409,3.151160717,11.87240219,4.675129119,78.91875117,0.353646149,0.021167159,90.4,15.33502388,6.911747456,0.886931002,0.011053025,38.015,59.715,0.160877294,0.049697091,0.483732917,2017,139,6.556778431,6.234410763
696,0.358084854,3.081318855,11.93744755,4.846962653,85.02255717,0.336744251,0.019889725,88.4,15.32402229,6.917705536,0.866571009,0.011927664,36.83,61.04,0.165107669,0.052549866,0.448405799,2018,139,6.87212801,6.452048779
697,0.442921609,3.732784271,12.0178194,4.926947473,84.92989567,0.344105908,0.020160966,88.99,15.49633884,6.922643661,0.850704253,0.005211527,35.93,62.02,0.17432919,0.058875681,0.417385104,2019,139,7.06561327,6.598508835
698,0.445284082,3.560563803,11.97868252,5.172762856,84.12186382,0.360386692,0.020238344,88.85,15.54450798,6.927557945,0.836565077,0.007342144,35.19,62.81,0.174553678,0.057483419,0.402478006,2020,139,6.756932259,6.257667542
699,0.220134388,1.507208467,10.46689606,4.445725743,80.83174918,0.10460689,0.003984934,91.2,15.43489838,5.771440983,0.546601236,0.007918701,38.38,48.72,0.175475473,0.013686769,1.005764185,2012,140,0.693147182,2.079441547
700,0.231044344,1.94124198,10.80092144,4.834609914,83.78127279,0.10687546,0.005664596,99.92,14.47819901,5.808142662,0.526863277,0.00659542,39.46,49.68,0.175378296,0.011053246,0.987333281,2015,140,3.583518982,3.401197433
701,0.242263174,1.82299304,10.8728075,4.948388801,84.34931039,0.11239344,0.002862409,94.44,14.51364517,5.805134773,0.518617034,0.006516398,38.52,50.79,0.166034134,0.008798777,1.014985891,2016,140,4.025351524,3.828641415
702,0.267516846,1.903722048,10.96730137,5.132452784,84.34931039,0.147393824,0.003711595,82.2,14.66992569,5.808142662,0.515191555,0.005928165,34.48,54.945,0.181609253,0.009968428,1.073903674,2017,140,4.143134594,4.043051243
703,0.241560224,2.577764988,10.93133736,5.49801854,97.40774815,0.183776708,0.002312776,99.1,14.79383659,5.805134773,0.505836546,0.009312743,30.44,59.1,0.185599754,0.011247945,1.128087244,2018,140,4.290459633,4.189654827
704,0.251739745,2.589118004,11.03065491,5.475926337,97.83879674,0.165917262,0.004747674,96.41,14.91078377,5.808142662,0.498721242,0.007813652,23.19,65.55,0.17849018,0.013515863,1.094882827,2019,140,4.262680054,4.219507694
705,0.253985627,2.137981415,10.9090519,5.791366906,97.99358446,0.208608747,0.007000057,93.91,15.02297688,5.805134773,0.492735326,0.004420866,22.94,65.76,0.181667645,0.016124307,1.127078565,2020,140,3.951243639,3.912023067
706,0.345737411,0.627523482,10.91525173,1.877862946,98.1183187,0.057399248,0.007403988,87.05,13.42984772,4.804020882,0.361370713,0.017094017,42.14,35.75,0.185368027,0.007244776,1.162346754,2016,141,0,1.098612309
707,0.364680474,0.926747084,11.10885906,1.801055446,83.74116124,0.062940743,0.002143764,99.69,13.76421738,4.820281506,0.362500012,0.012440021,43.28,40.48,0.187555285,0.012467791,0.855389724,2018,141,0.693147182,1.791759491
708,0.367455282,1.378539324,11.21230698,1.785001205,83.90105796,0.061181426,0.002798879,99,13.88316917,4.820281506,0.36477986,0.012116041,41.73,42.41,0.183840483,0.010914222,0.729290863,2019,141,1.386294365,1.791759491
709,0.349562138,1.346496463,11.22394943,1.9623144,88.04503068,0.062386049,0.003559464,93.7,13.94214344,4.828313828,0.366508693,0.013423959,37.83,45.74,0.172823713,0.010465171,0.68370583,2020,141,1.386294365,1.791759491
710,0.206655043,1.628311872,11.25747776,2.382920839,92.05957701,0.343909701,0.025046242,98.3,14.07015324,6.590301037,0.672225118,0.010075105,49.75,44.24,0.218412306,0.033541535,0.689298246,2014,142,2.890371799,3.135494232
711,0.22268772,1.581294417,11.34137726,2.546419371,87.81777397,0.319897206,0.023457211,98.87,14.11561489,6.588926315,0.672952771,0.011977118,48.43,45.8,0.219448042,0.032404502,0.711734582,2015,142,3.091042519,3.401197433
712,0.233055261,1.866588831,11.43714523,2.649960758,90.98272813,0.300715109,0.023428333,95.6,14.626441,6.588926315,0.67275095,0.009779546,46.84,47.74,0.206712982,0.030475561,0.710964776,2016,142,3.850147486,3.637586117
713,0.246486367,2.023482561,11.60826302,2.544683861,90.98272813,0.305146618,0.021148121,96,14.88022137,6.588926315,0.675392687,0.010750882,46.845,48.085,0.188857674,0.033627156,0.690728375,2017,142,4.356709003,4.158883095
714,0.259393944,2.660156727,11.65546608,2.469644429,91.71439857,0.30175626,0.020270744,95.25,14.8870945,6.588926315,0.676277876,0.015604027,46.85,48.43,0.169102776,0.043068486,0.674475377,2018,142,4.564348221,4.356709003
715,0.330566535,2.596801281,11.76208019,2.551422786,91.61608074,0.268555739,0.019595475,96,15.07963753,6.588926315,0.678947389,0.010989011,49.05,46.39,0.176910265,0.033938559,0.652214654,2019,142,4.753590107,4.465908051
716,0.358353854,2.414928913,11.77451992,2.731167796,93.17702213,0.261765534,0.018894586,95.63,15.13191891,6.588926315,0.682539701,0.010228752,47.49,47.94,0.177457185,0.037976093,0.653214049,2020,142,4.356709003,3.988984108
717,0.23484212,1.119377613,10.26301384,1.672750699,93.20441828,0.041887435,0.013483061,87.15,13.62918091,6.107022762,0.347496837,0.007781457,44.26,38.25,0.19397094,0.011961577,1.015481114,2015,143,1.098612309,2.302585125
718,0.253837054,1.210365653,10.34206486,1.714221985,93.8514507,0.034610074,0.013907617,71.83,14.04662228,6.107022762,0.345606685,0.01042625,43.8,39.65,0.19824991,0.012885783,1.090056734,2016,143,0.693147182,1.609437943
719,0.257338475,1.105588317,10.4119606,1.761604951,93.8514507,0.039362794,0.012169709,77.07,14.20077324,6.107022762,0.344166666,0.010278564,42.58,41.8,0.208587717,0.014283469,1.161308735,2017,143,1.791759491,1.609437943
720,0.286695292,1.468674064,10.47782326,1.806254751,60.63559243,0.047533157,0.01162562,79.31,14.39772606,6.107022762,0.333602577,0.0089561,41.36,43.95,0.207888222,0.015358096,1.223535114,2018,143,1.791759491,1.386294365
721,0.298406049,1.618138075,10.54702377,1.911436147,56.55463175,0.045943775,0.012506266,76.69,14.55267429,6.107022762,0.333333343,0.007920317,33.23,51.84,0.22036469,0.017151708,1.270868755,2019,143,2.564949274,1.386294365
722,0.314385652,1.827972651,10.60447884,2.114674325,52.90201627,0.032755986,0.013293077,76.46,14.72779369,6.107022762,0.334412962,0.006095703,32.12,51.27,0.222351482,0.01899682,1.358292435,2020,143,2.197224617,1.098612309
723,0.408313402,0.813876688,10.37598801,1.577153568,80.56051111,0.007330168,0.003694184,91.72,13.12236309,6.659294128,0.264015406,0.008264463,59.89,24.17,0.205497903,0.008689077,0.649740476,2015,144,1.098612309,0.693147182
724,0.406511398,1.123337507,10.45354366,1.617173595,81.64076515,0.006773484,0.002418553,92.87,13.38472748,6.65801096,0.264285713,0.007217611,57.15,27.09,0.188913139,0.00565755,0.67699838,2016,144,1.386294365,1.386294365
725,0.437250779,0.984245658,10.47787952,1.694542145,81.64076515,0.007199406,0.001382708,97.93,14.85578728,6.65801096,0.267469883,0.011564786,50.21,34.145,0.181904112,0.007774269,0.722129861,2017,144,1.791759491,1.609437943
726,0.387350861,1.059073329,10.54231071,1.807010593,75.85846652,0.010022935,0.00207791,96.7,14.90743351,6.65801096,0.269417465,0.010609037,43.27,41.2,0.173282041,0.006899694,0.763614306,2018,144,1.386294365,1.609437943
727,0.354369588,0.896067739,10.56470585,1.967741452,83.5792795,0.001432729,0.002187975,99.21,15.17648697,6.65801096,0.272058815,0.006687565,34.19,49.05,0.174536252,0.005899294,0.821905443,2019,144,1.098612309,1.098612309
728,0.399135053,0.964683712,10.74134064,2.18229236,83.98531731,0.01349925,0.002191141,96.83,14.9802227,6.65672636,0.273736119,0.00509165,32.67,48.98,0.180383514,0.004037635,0.871450819,2020,144,0,0.693147182
729,0.251361106,1.537914634,11.28381443,3.521893312,78.35082576,1.046614656,0.029945405,91.85,14.68269253,6.375024796,0.739070117,0.010029596,55.28,40.51,0.15674297,0.0375013,0.393697369,2011,145,2.995732307,3.258096457
730,0.291273603,1.937974811,11.49640942,3.537319828,86.90435587,0.845140999,0.03248977,90.76,14.8486948,6.388561249,0.729701936,0.011987264,52.3,44.07,0.159487231,0.042784564,0.524220102,2014,145,3.931825638,3.828641415
731,0.306442103,2.289755106,11.5363884,3.794537573,86.51643952,0.781823892,0.032946992,94.8,14.92076778,6.393590927,0.726256013,0.005980615,51.2,45.24,0.152219296,0.037767709,0.563068032,2015,145,4.174387455,4.110873699
732,0.350878623,2.143438101,11.61418152,3.685032268,86.05542327,0.720900986,0.034512085,94.86,15.02745152,6.395261765,0.720812201,0.011061552,51.29,45.23,0.153862979,0.043918756,0.571161939,2016,145,4.543294907,4.248495102
733,0.384760158,2.828240633,11.72767353,3.552910803,86.05542327,0.772209629,0.027646058,95.55,15.16098309,6.396929741,0.713567853,0.009317661,51.27,45.565,0.152136505,0.041675738,0.557453877,2017,145,4.955827236,4.290459633
734,0.444966473,2.390776396,11.79511452,3.524278107,83.59575964,0.798131652,0.026604989,95,15.25059509,6.396929741,0.706467688,0.00760594,51.25,45.9,0.140238254,0.049096481,0.546372464,2018,145,4.990432739,4.442651272
735,0.46565798,2.290001631,11.87169743,3.509386733,86.04472007,0.765144764,0.013603658,94.6,15.26478004,6.398594856,0.700657904,0.004810997,48.25,49.06,0.142229534,0.070228597,0.527813191,2019,145,5.147494316,4.510859489
736,0.463302705,2.276346922,11.79519749,3.885889274,86.83031369,0.788692078,0.002260383,94.45,15.31624889,6.400257587,0.694942892,0.004148715,45.89,51.38,0.154742717,0.064631817,0.546430583,2020,145,4.68213129,4.094344616
737,0.359491477,1.305568218,11.03430843,1.725231213,96.13950179,0.170057525,0.005039655,74.7,13.72119999,5.56068182,0.3931624,0.011635985,49.785,33.81,0.18787513,0.008670046,0.668452541,2017,146,2.302585125,1.609437943
738,0.474218092,1.331097126,11.3415556,1.646088785,29.26196952,0.174021166,0.000585191,58,14.04662228,5.56068182,0.387640446,0.006716154,51.22,35.99,0.185440759,0.030209516,0.458876509,2019,146,1.945910096,1.609437943
739,0.502932336,1.057644486,11.33309269,1.790167048,30.18632812,0.194641466,0.000617861,55.33,14.11931229,5.56068182,0.387640446,0.007297971,50.39,37.17,0.187241262,0.033021275,0.416890989,2020,146,1.609437943,1.386294365
740,0.322250725,0.640210569,11.22628307,1.679622938,85.74562493,0.017278523,0.006740145,22,12.61153793,5.010635376,0.50605458,0.003757381,71.45,25.17,0.230817781,0.015007559,0.660962756,2015,147,1.098612309,0
741,0.357162974,0.809737742,11.31716633,1.652944725,89.2777254,0.013742389,0.002026042,21.19,12.61153793,5.010635376,0.504504502,0.006105006,70.5,26.12,0.198345191,0.011662496,0.653710481,2016,147,1.098612309,1.098612309
742,0.308439484,0.69301182,11.35984421,1.746988184,91.99270678,0.029221902,0.000755357,20.15,13.10216045,5.003946304,0.518518507,0.007275512,53.6,37.08,0.17130167,0.008199773,0.836214313,2020,147,1.098612309,0
743,0.233453469,1.082778215,11.1578207,2.495628044,88.96459666,0.141929123,0.012201858,89.66,12.7656889,5.771440983,0.653846145,0.00984103,45.52,42.44,0.098116867,0.006858329,0.5971605,2016,148,1.386294365,2.302585125
744,0.263734508,0.916698337,11.23429585,2.316474686,88.96459666,0.09974403,0.012261547,80,12.79385948,5.774551392,0.653846145,0.005546426,48.085,41.915,0.102204785,0.004952967,0.197671247,2017,148,1.791759491,2.397895336
745,0.307654801,1.004410505,11.39620018,2.628337861,74.79950598,0.166744731,0.023872795,83,12.97154045,5.783825397,0.653846145,0.005665149,53.62,38.49,0.091867183,0.002457113,0.42427502,2019,148,1.098612309,1.098612309
746,0.239865636,0.981422007,10.43364525,2.002454774,93.04510423,0.024768961,0.014836547,99.96,13.03898144,6.569481373,0.403706282,0.00693909,52.19,38.02,0.190436743,0.008472815,0.939825526,2015,149,1.098612309,1.098612309
747,0.257280332,1.183913708,10.51074982,2.118721103,92.63766133,0.016628119,0.015729567,98.14,13.12236309,6.570882797,0.399647892,0.010783101,49.04,41.28,0.183241439,0.011030219,0.94937143,2016,149,1.791759491,1.098612309
748,0.255017595,1.252428293,10.59565926,2.155678646,92.63766133,0.020056433,0.014921483,88.99,13.14216614,6.570882797,0.400352746,0.012106072,48.39,43.005,0.19141353,0.011787684,0.940489368,2017,149,2.079441547,1.609437943
749,0.286130336,1.27164638,10.76217079,2.160179267,96.63259594,0.015210324,0.014677264,72.45,13.47302055,6.570882797,0.398245603,0.010527995,46.04,46.62,0.191259843,0.014395041,0.89403582,2019,149,2.302585125,2.079441547
750,0.299621459,1.361773252,10.80728054,2.316401344,96.49860472,0.014006515,0.015467643,70.13,13.98525333,6.570882797,0.398245603,0.008657327,45.11,46.54,0.197816714,0.017175326,0.916592142,2020,149,2.079441547,1.791759491
751,0.321919617,0.242981955,9.730621338,3.660633123,94.58737742,0.007790939,0.000951881,90.7,13.88316917,5.337538242,0.358974367,0.00611413,25.54,49.32,0.199467297,0.002789581,1.93727949,2017,150,0,0
752,0.319894761,0.381134927,9.754117012,3.722147275,94.58737742,0.012135181,0.000837296,92.14,14.00613117,5.337538242,0.358974367,0.006132936,26.29,51.47,0.195281606,0.001779116,2.040550899,2018,150,0.693147182,0
753,0.345881132,0.669995785,9.976459503,3.440801532,94.58737742,0.01048709,0.000754759,73.52,14.46783543,5.337538242,0.358974367,0.008329169,27.06,52.87,0.189817727,0.001874715,1.912811816,2019,150,0.693147182,0
754,0.334487017,0.547529936,10.15124607,3.602069538,94.58737742,0.005808445,0.000724538,58.4,14.50865746,5.337538242,0.360515028,0.008898944,24.51,52.42,0.207407188,0.00372829,1.978898109,2020,150,0.693147182,0
755,0.365004262,0.779411852,10.77910233,2.502771398,95.59016325,0.126480968,0.031601064,99,13.25339127,6.24804306,0.49000001,0.009247312,44.5,48.18,0.155124096,0.026040445,1.689501828,2019,151,1.098612309,1.098612309
756,0.368063893,0.801172733,10.88372898,2.735948702,92.18351183,0.14994621,0.032298388,84.03,13.39999485,6.24804306,0.491228074,0.008393285,43.61,48.49,0.163728077,0.028089678,1.772960228,2020,151,0.693147182,0.693147182
757,0.30817844,0.84316951,10.87596989,1.829219583,90.70622638,0.214372203,0.013942096,92.6,14.44678211,6.716594696,0.533411503,0.008064516,57.7,34.98,0.302135097,0.022184366,0.947811959,2014,152,0,0.693147182
758,0.302944597,0.897872865,10.96600628,1.857442638,91.00882691,0.180400483,0.014205008,87.73,14.74372959,6.72503376,0.528670192,0.008892653,57.35,35.69,0.28090719,0.014567398,1.047388479,2015,152,0,0.693147182
759,0.289689008,1.080355883,11.05584621,1.83350284,88.32381861,0.165183594,0.014578301,81.65,14.79383659,6.72503376,0.519999981,0.008894045,56.07,36.98,0.263400409,0.011939398,1.062875964,2016,152,1.098612309,0.693147182
760,0.290328548,1.019204021,11.16543674,1.754580601,88.32381861,0.165248278,0.009152718,77.16,14.79383659,6.72503376,0.51267606,0.012528675,54.345,39.59,0.241454622,0.013834632,1.053931073,2017,152,1.791759491,0
761,0.281571667,1.329072118,11.25577259,1.620305961,89.40061026,0.165312961,0.003727134,84.57,13.85473156,6.72503376,0.50555557,0.010419026,52.62,42.2,0.255703216,0.014125905,1.046657543,2018,152,2.079441547,0.693147182
762,0.325179049,1.266099215,11.40022659,1.53774736,88.57153662,0.151264586,0.00355399,90,14.73180103,6.72503376,0.5,0.009273875,53.1,42.15,0.246266917,0.010285588,0.98324447,2019,152,2.079441547,1.098612309
763,0.324200886,1.060606718,11.32361507,1.702864486,90.232129,0.238539334,0.003680459,90,14.50112915,6.72503376,0.497948021,0.008433283,51.53,43.72,0.239208722,0.01222207,1.042360023,2020,152,1.609437943,1.098612309
764,0.282179694,0.783487082,10.51439381,1.286313529,92.86738711,0.036901299,0.026981554,98.75,13.42984772,6.931471825,0.328663677,0.007081437,56.55,31.59,0.205963166,0.009763147,0.982636763,2015,153,0.693147182,0.693147182
765,0.307105229,0.904463351,10.59810829,1.361772833,92.52602672,0.037299932,0.0290078,99.24,14.04662228,6.942156792,0.325635105,0.008874427,54.76,34.07,0.201066134,0.010381138,1.050862006,2016,153,1.098612309,1.098612309
766,0.311483797,1.011112571,10.6836834,1.453921543,92.52602672,0.037587222,0.027359467,95.93,13.68767738,6.952728748,0.326388896,0.006674405,52.69,36.77,0.208043438,0.009052586,1.121955316,2017,153,1.386294365,1.098612309
767,0.305474592,0.904888034,10.6876173,1.834328653,74.63828539,0.053081531,0.030120832,91,13.84506893,6.97166872,0.324884802,0.005647491,36.11,51.71,0.194826742,0.007530309,1.377167046,2019,153,0.693147182,0.693147182
768,0.312214968,0.987875938,10.68985176,2.006699818,79.15688031,0.052606061,0.029961502,90.86,13.99365711,6.981005669,0.324510932,0.009052282,35.33,50.12,0.201430208,0.019090574,1.451701333,2020,153,0,0.693147182
769,0.419105939,0.455504119,10.11952591,2.842378257,90.16328774,0.0006452,0.002255271,88.9,11.40756512,4.890348911,0.553483307,0.005121354,36.78,47.13,0.120200661,0.001952788,0.450433691,2015,154,0,1.098612309
770,0.545553975,0.467802703,10.18490028,3.136298971,88.64375721,0.000725074,0.007757067,95.2,11.84939766,4.852030277,0.574999988,0.00669344,36.52,48.79,0.09442297,0.000821306,0.369798663,2016,154,0,1.098612309
771,0.630494403,0.443774194,10.26937962,2.977144862,88.64375721,0.001645198,0.000773017,80.6,12.10071182,4.828313828,0.58227849,0.007397445,38.195,48.29,0.088672819,0.003629193,0.276002255,2017,154,0.693147182,1.098612309
772,0.6949131,0.653173387,10.37436581,2.773944196,87.29502183,0.001949878,0.001350836,79.8,12.20607281,4.812184334,0.589743614,0.005546218,39.87,47.79,0.090820376,0.001618667,0.194827301,2018,154,1.098612309,0.693147182
773,1.03823022,0.625357807,10.30601501,3.156329437,87.54282177,0.003803759,0.002269636,80.2,12.20607281,4.804020882,0.597402573,0.008696934,41.32,44.48,0.063152693,0.002060799,0.143283983,2019,154,1.098612309,0.693147182
774,0.89967527,0.400029302,10.2028141,4.093218447,86.43840833,0.003338835,0.003378485,82.49,12.30138302,4.804020882,0.605263174,0.006792132,38.35,44.17,0.08378717,0.01697086,0.084596602,2020,154,0.693147182,0
775,0.349013029,0.699492455,10.15385723,2.471152658,77.49473224,0.013001915,0.025454337,89.95,13.5410738,4.85981226,0.356617659,0.009615385,30.85,46.38,0.098694293,0.000677189,0.691551794,2016,155,1.386294365,0
776,0.343800063,0.66329664,10.17439175,1.514459149,77.49473224,0.007923847,0.025744645,84.6,13.59236717,4.85981226,0.363295883,0.007520285,28.45,48.755,0.141905587,0.002024005,0.75134693,2017,155,1.098612309,0
777,0.362198696,0.766027272,10.17622089,2.546327964,88.32620864,0.019388109,0.005043448,79.25,13.75363541,4.85981226,0.366037726,0.013377278,26.05,51.13,0.122060873,0.002366771,0.810479607,2018,155,1.098612309,0
778,0.438934095,0.831424713,10.02866554,3.294541187,95.65920055,0.037749629,0.006806235,73.9,13.77468872,4.85981226,0.368121445,0.015393387,21.69,48.35,0.124104529,0.002723273,1.037196103,2019,155,1.098612309,0.693147182
779,0.477444958,0.900648713,10.09712029,3.423333333,92.67107428,0.043327,0.006934387,73.2,13.88783169,4.85981226,0.371647507,0.010500808,22.42,45.83,0.112231309,0.003231462,1.046515667,2020,155,1.098612309,0.693147182
780,0.496742385,2.368955135,10.89341927,3.86294134,78.80351805,0.212965599,0.052859917,66.43,14.13759422,5.942799568,0.509151399,0.0062816,32.68,53.5,0.17964389,0.006488146,0.519552195,2020,156,3.258096457,4.007333279
781,0.37468447,1.904334426,11.54678535,2.476799628,75.81130679,0.60265987,0.042715413,94.87,14.63968563,6.53087759,0.71474731,0.008340114,45.48,50.12,0.169920096,0.025570698,0.627965041,2013,157,4.043051243,2.639057398
782,0.453637131,2.396607876,11.53780365,2.505357487,76.86177257,0.47029042,0.044808112,93.76,14.72779369,6.542471886,0.706176817,0.008825152,43.29,52.79,0.191429661,0.023370746,0.704905286,2015,157,5.225746632,4.007333279
783,0.536781579,2.3941257,11.60282993,2.587079188,76.24490573,0.434575954,0.046461778,93.76,14.89391994,6.542471886,0.699115038,0.011433828,41.56,54.73,0.187027535,0.017845786,0.744629373,2016,157,5.459585667,4.290459633
